realized_vol,lag_vol,momentum,bid_ask_spread
0.05717507043716035,0.023047170797544314,0.33757454879893356,0.4640777172337083
0.09595363016561147,0.009600158937595044,1.4074818613137168,0.5393552193313914
0.05618720489791481,0.027504511958064574,0.09058490690174555,0.6641056950834838
0.07100855502388974,0.02940564716391214,0.6439387932768579,0.4212517655550856
-0.08280701244413384,0.001,-2.0501721010310225,0.6042334511464226
0.0247889467349567,0.006978204931376819,-0.04871840193011795,0.4468322416169242
-0.0017943265469331192,0.021278404031672853,-0.8432302702928711,0.4764915665343739
-0.02191202077215275,0.01683757407656418,-1.218813060423628,0.6659038084048146
-0.02444225567761251,0.019831988424957113,-0.8781523669287508,0.10138792578916878
0.009973759431712966,0.0114695607242642,-0.33412344070081207,0.24070553438504777
0.07773002906856001,0.02879397974862829,0.9159025423560131,0.20356292051143582
-0.03225538432499851,0.027777919354289485,-1.326392717739564,0.03327677603033902
0.028228090272594597,0.02066030697561216,0.030631492594417446,0.36434711196896463
0.02603880432569162,0.03127241206968033,-0.4841694333335785,0.6498867799455481
0.01818388923285116,0.024675093422520458,-0.32767309436196085,0.44302318672348506
0.0736415386386291,0.011407075371167618,1.0027578253046041,0.5395580163883704
0.07378174879211145,0.02368750784082499,0.5381154370039261,0.7178434993421585
0.10171781170295971,0.010411173991710012,1.3373981074427437,0.7655372264535383
0.03195588270209412,0.028784503013072726,-0.15450567924990047,0.4861724130547721
0.013473699931957739,0.019500740890137473,-0.695942611670703,0.7707171779138795
0.02149340477350066,0.018151376364547396,-0.22385881688049952,0.5184253316868218
0.039488348682874375,0.013190704555960588,0.2424967912712216,0.33252035523450757
0.05357596446167586,0.0322254133867403,0.17657335845371103,0.381119929560253
-0.028476115189121874,0.01845470517931198,-1.0843880722333665,0.20389269748699673
0.03590101255615389,0.015716721778368928,0.09048978162787422,0.3223732292532695
0.04049501961491808,0.016478664495117704,0.22822833013890514,0.42839666238511415
0.16728832382755618,0.025323091855533487,2.5174740375339204,0.6607170038757203
0.1464620756026768,0.023654440643640785,1.8768446112816701,0.8441539662331967
-0.01409196295924342,0.024127326115959885,-0.8532433505588201,0.223563696924592
0.014584808164996485,0.02430821003007883,-0.2873833615491761,0.5785654936519837
-0.016146410066457124,0.041416476008704614,-1.4634420018370031,0.2918912121684931
0.01785875728763657,0.015935849836153843,-0.5907070139634865,0.5949394176926404
0.045131615416947164,0.014877572709284626,0.3156050035903405,0.47378266986245465
0.07277468571193763,0.011862272717521223,1.2058536208882336,0.1338188348304939
0.006634411578717756,0.026159794225754956,-0.7290838377436085,0.6856593983136969
0.008473338737939038,0.03128972292720891,-0.6541464400677965,0.3789998574382538
-0.07536125130677726,0.01886052542345125,-2.147289029738655,0.39321995232528906
0.01129950230228639,0.01159843523037472,-0.16266592054490767,0.286049517742062
-0.023435897712875905,0.011755187843087605,-1.062414411859563,0.3691433446624889
0.019066869573504022,0.026505927878247012,-0.5294394273660737,0.5855780881389835
-0.010126011001594028,0.027432541712034422,-0.8768607781675882,0.4621511318127189
0.040442738101418074,0.02543154268305195,-0.09426255425255699,0.5657324004564962
-0.045499384900696285,0.013344902927113057,-1.7577283913566313,0.5723843707857688
-0.029352523400717808,0.022321613230667198,-1.4670452453909906,0.7641323311056334
0.1403380716607407,0.02116685809140728,2.129247112028298,0.43144276982712415
-0.03323906762928999,0.02218688596729013,-1.287422581274031,0.20462843663085362
-0.004522675198015726,0.0287142877794819,-1.0967855784546396,0.7134444833143966
0.11965513009033807,0.022235955487746824,1.836913528321314,0.4337023655805491
0.1919649902597915,0.026789135630718948,2.905067169240407,0.7229184889154754
-0.02245651017994013,0.020675790694888917,-1.1715666288253417,0.5766754226364941
0.02861508229408519,0.022891193986899844,-0.36824895678803055,0.473772493959331
0.0586523232608942,0.026312882258385406,0.34155555094050954,0.569755178809259
0.12692112395753707,0.005428441801443336,1.7286976444055924,0.8902025120252599
-0.01311100502496531,0.016803287836426987,-0.9868570784282374,0.9153961058107507
0.023186946843097227,0.015296273457072046,-0.24527784594210975,0.5138762270265558
0.07199361970936491,0.013611221517566581,0.777337576061744,0.5320381186634151
0.0554968901040591,0.017248577487733164,0.43476607446661863,0.7152480314932771
0.026656063370485518,0.03494941311234396,-0.37615607123009925,0.33086779344653056
0.02977707852328302,0.011341688843067568,-0.13382296451604114,0.566614074523651
-0.026720973495015676,0.02968278354591481,-1.3748958083699818,0.4948274304092287
0.003424174228321697,0.003171302283841951,-0.23817374397466523,0.5627816422915107
0.016580255903481195,0.016651149700142254,-0.2663874900089551,0.3333262388101188
0.038040133554954406,0.021627530651050057,0.23216988962625595,0.1820865013382062
0.0029197792726388403,0.02586222331359278,-0.555327218819016,0.08540331280174163
0.06038926346521576,0.02711226579792855,0.471538522545139,0.27652317740207843
0.08261960655275591,0.027933472351999254,1.0127158178198286,0.4082649430121334
0.031730607762237364,0.016512749277515625,0.15542932766846604,0.4413616826702476
0.060048264905989336,0.01537648207335433,0.35175640839920347,0.8874462324859034
0.0473319544277314,0.02857975881257154,0.053155347577867364,0.7211986739814596
0.017801698881048447,0.018086956751183852,8.439309141418043e-05,0.3075817767316745
-0.004968338271001243,0.0072431367666207815,-0.7215580335428474,0.5695416904901914
0.04249195120260746,0.008667127859965193,0.316494261673308,0.418584352729935
0.019073222318969837,0.010805477139983886,-0.09728659841348947,0.443127232391981
0.1387928529413302,0.02497160744053764,2.093168308930595,0.5370651298830764
0.1224628749617999,0.02142425736070565,1.5733549024752425,0.6238342233950787
0.06120592963763327,0.026904853540677683,0.3858465525565008,0.4321483032231969
0.010597535888927152,0.01572747353663466,-0.7630572096947675,0.7127703065468717
-0.020819065981502113,0.021585396910767142,-1.112411471983418,0.2716123547715192
0.10252574276194108,0.026255903939673367,1.191142953088865,0.5012678124724537
0.05621874419543552,0.016906534602797618,0.2627492251471385,1.0195347453191665
0.06863757037654489,0.024567752375574115,0.4801434033916108,0.544615948525055
-0.047666422844577394,0.013380740589333487,-1.7445859869741926,0.7866429013212346
0.08609219906090727,0.016369461534349282,0.9274384815581808,0.5183040356346417
0.05538360754686428,0.016182621060016708,0.45442033821436295,0.6161554190659594
-0.03149242152772679,0.008041603544109604,-1.110430684414478,0.4886433611214617
0.013242393294570493,0.02486972480785582,-0.47152480744994896,0.4659184837671591
0.04626672051519746,0.01530597659797276,0.2637172043565196,0.34410352065491606
0.04793637050494756,0.020124941187276875,0.05246679835624363,0.5860602717915107
0.019537062758579946,0.02480746658905909,-0.292171185803555,0.32969256216284637
0.03493630831122977,0.02446531176029944,-0.10348826806596086,0.6331170472626858
0.03463574609857066,0.026653851089727863,-0.25197737820688537,0.717057400889182
0.043077559857932456,0.019015145154905766,0.15256251210246857,0.573306281447446
0.1098034854847813,0.015767016879558463,1.471491972993157,0.44275025328886164
-0.10241369186967653,0.01920281789093601,-2.5666584409312976,0.5907931158617392
0.005290593846081424,0.0031266556604197006,-0.23685026450968424,0.4382653888907175
0.033078828121291017,0.005528875275769127,0.17651242137244696,0.6871094250930299
0.02129069818672854,0.006773003876455977,0.2959939896870995,0.13371878315697527
0.0032656746188050494,0.010027531723985182,-0.37191458132128985,0.4328785263762708
-0.06117692386986726,0.023997742267234366,-1.7567217824785826,0.10183760097520045
0.03817017514932202,0.010945209446399392,0.32799548371410964,0.200987833954559
0.1303624886534511,0.016218374459606104,1.727350214164185,0.7727724459627818
-0.027943807191585134,0.03299228297786065,-1.5338614049161376,0.6790369963943372
0.0683092993819231,0.016437360289385743,0.8638280136981883,0.3561039533430419
0.01917907686136077,0.027375155684670867,-0.3285252231228939,0.1994993087918206
0.020910709375685368,0.01066382319990123,-0.0613243458288473,0.01
-0.02534220211044355,0.0179456244213237,-1.052898510703949,0.3913008984134731
0.016805800572303884,0.010499779450894187,-0.33445617235587666,0.9840830024494804
0.10282224700996914,0.016609669240994374,1.3000445946989585,0.5869768542927295
0.06850925747619256,0.028403081374573955,0.582655241987707,0.3880855427901021
0.11389476117650701,0.0027267957680765127,1.732311605409944,0.5930160419000613
0.0920339162262973,0.024344236435458574,1.1774118889776937,0.18780832940111142
0.06217524355479433,0.02237735602332278,0.4390866789295762,0.4405353274604729
0.113666045984675,0.014058500443032057,1.743934526167792,0.5198954946031477
0.04597636924058177,0.005539421456115454,0.43899315873829875,0.4827798696357903
0.08008621931650844,0.020721295077138695,0.8279881767970589,0.6581612243380162
0.012234636935177717,0.014705072909361976,-0.29657095353470836,0.5689290452472104
0.03604461481688642,0.02232676211354704,0.06654581585920483,0.6336652036215994
0.0019788820466239677,0.02021852145523443,-0.6974238233002769,0.3623255435538481
0.10012992758286228,0.036017788913209156,0.989583934594853,0.6795630816821097
-0.023425679793268157,0.017606443725269757,-1.1783036231148656,0.8257873895247982
0.06256804441668584,0.009765025073781351,0.7823503424176613,0.3059700960697175
0.02999096386828083,0.021792756349563163,-0.19065105750515945,0.322460868857088
0.09026177626356142,0.02219996683971765,1.1712470934673194,0.7671568672640465
0.07616838064218961,0.03359187575240437,0.7508689887312598,0.46173120266098794
0.1347140512084466,0.028351112459145785,1.8206461576468016,0.7807642784133114
0.08092945451616122,0.023568710591495096,0.7307746911386448,0.41149285762156323
-0.023662472433226216,0.03463302891219562,-1.5720402556532407,0.7910091152541423
0.027504766390035094,0.008112369456771492,-0.06695317289820084,0.5262971633610904
-0.032386261194079155,0.013602484672502524,-1.172007192594816,0.5516457646645391
0.0033345930607690533,0.010734240585944752,-0.5182798423662747,0.8129436043339808
0.10923492991242681,0.01610190196844232,1.5112284332767216,0.42764590451116574
0.05339008463541174,0.0062331385244369115,0.637533810897696,0.31177558081500834
0.0070841234077851315,0.026351509468144043,-0.6989304285787463,0.4102871583943291
-0.015592669050879833,0.01777777302901227,-1.013717366440399,0.5904667901286278
0.021000336631342854,0.005291937054973422,0.03278209287626079,0.1868481855638971
-0.029612161083586698,0.009844209187924583,-1.2165601493811278,0.6274941805302243
0.006684848584726162,0.023135138474501955,-0.6711402773965811,0.39224573647645133
0.06693177817337387,0.028381265678943814,0.31200947155124387,0.7295625321467127
0.09206304774730836,0.03996730891691787,1.1553120361066962,0.021147939019905637
0.07536636746215968,0.04913862466007329,0.6087614722244398,0.34268684497916624
-0.07698634558037591,0.024144094332759963,-2.2912895085981,0.1627063697531796
0.04593573909211195,0.010104618799681359,0.3043667290302598,0.3347541067272095
0.02028922716849798,0.001,0.07203357323257792,0.5495331802217887
0.04882012243285817,0.022677114623438358,0.41389028537269307,0.464154674910049
0.10978861914932171,0.01187058904689674,1.6162096816512073,0.449324486210397
-0.06646732027544222,0.015846427398203147,-2.063238276804743,0.4681630257239878
0.0113495799226176,0.01387903200940192,-0.5911034251911056,0.5406776481239887
0.06296633274107148,0.018592091135836146,0.5909063227933546,0.29829279161137845
-0.03358306304572824,0.030659802307876436,-1.5815943994539423,0.6413699281798102
0.10923885171585584,0.021570485674453445,1.475949048053509,0.6325331940770968
0.05474616014770109,0.018413651629613118,0.3683566127006584,0.5770075875312202
0.07077377952114247,0.009643462471741884,0.846583985843404,0.6113066885502526
-0.009834314159134026,0.0032531705529564303,-0.5709436615217945,0.5592836001617318
0.09118179269096459,0.015136920909266691,0.8137636899662105,0.9070146605462135
0.09757078271905598,0.019462174491816794,1.0684715559890383,0.482581165789498
0.06623925085993633,0.03767929913579883,0.23287802013716835,0.43858335633308465
0.04114387849624273,0.021302745214728858,0.23440089269869593,0.3492944839285244
0.057525123991445805,0.029827395110230574,0.2703432392817259,0.2935474658844326
-0.012941383128197096,0.01500704401460848,-0.8633452647393817,0.25110564247978495
0.01780155472474275,0.008150562335829755,-0.14752868024035293,0.3222405373538163
0.02661854408813369,0.010348832377676281,-0.1525225324523588,0.48586392366958575
0.053881920929685974,0.01274773935464247,0.3833938643534951,0.5668590256995429
